tstamp2,KW,CHWTON,HTmmBTU,Temperature,Wind Speed,Wind Direction,Surface Albedo,Pressure,Precipitable Water,Solar Zenith Angle,Relative Humidity,Dew Point,Cloud Type
2023-08-02T11:00:00.000,24956.67,13820.47,3.68,30.400000000000002,0.8,299,0.18,966,4,109.08,35.44,13.4,8
2023-08-02T12:00:00.000,25454.15,13968.8,3.87,30.5,0.6000000000000001,301,0.18,967,4,98.58,34.99,13.3,8
2023-08-02T13:00:00.000,25563.98,14020.58,3.74,32,0.6000000000000001,253,0.18,967,4,86.92,33.72,14.100000000000001,8
2023-08-02T14:00:00.000,25921.58,14150.33,3.76,34.5,1.9000000000000001,247,0.18,968,4,75.02,27.45,13,0
2023-08-02T15:00:00.000,24962.58,13645.45,3.8,36.6,2.4000000000000004,241,0.18,968,4,62.660000000000004,24.17,12.9,0
2023-08-02T16:00:00.000,24446.13,13542.77,3.82,38.300000000000004,2.7,231,0.18,968,4,50.160000000000004,21.54,12.5,0
2023-08-02T17:00:00.000,23730.28,13211.55,3.74,39.900000000000006,3,229,0.18,968,3.9000000000000004,37.83,19.53,12.3,3
2023-08-02T18:00:00.000,22571.1,13017.85,3.92,41.400000000000006,3.1,231,0.18,967,3.8000000000000003,26.28,18.16,12.5,2
2023-08-02T19:00:00.000,22009.58,12651.43,3.73,42.400000000000006,3,235,0.18,967,3.7,17.490000000000002,17.53,12.700000000000001,0
2023-08-02T20:00:00.000,21106.65,11965.67,3.93,43,3,240,0.18,966,3.6,16.8,17.01,12.700000000000001,3
2023-08-02T21:00:00.000,19575.6,11276.5,3.87,43.300000000000004,3.1,247,0.18,965,3.5,24.89,16.490000000000002,12.5,2
2023-08-02T22:00:00.000,23851.15,10902.1,4.01,43.1,3.2,254,0.18,964,3.3000000000000003,36.25,16.14,12,3
2023-08-02T23:00:00.000,24250.15,10535.33,3.83,42.5,3.2,260,0.18,964,3.1,48.53,15.97,11.4,2
2023-08-03T00:00:00.000,23480.2,10210.4,3.97,41.5,3.1,264,0.18,964,2.9000000000000004,61.03,16.06,10.700000000000001,0
2023-08-03T01:00:00.000,22610.2,9809.27,3.97,39.7,2.4000000000000004,267,0.18,964,2.7,73.44,17.18,10.3,0
2023-08-03T02:00:00.000,22739.83,9831.01,4.04,35.800000000000004,1.1,269,0.18,964,2.6,85.46000000000001,22.89,11.4,0
2023-08-03T03:00:00.000,22498.63,9922.04,4.09,34.5,1.2000000000000002,268,0.18,965,2.5,97.19,23.97,11,0
2023-08-03T04:00:00.000,23462.4,10524.45,4.07,33.6,1.2000000000000002,263,0.18,965,2.5,107.88,24.71,10.700000000000001,0
2023-08-03T05:00:00.000,23944.22,11380.63,4.18,32.7,1.3,260,0.18,965,2.6,117.17,25.94,10.700000000000001,0
2023-08-03T06:00:00.000,24790.78,12032.57,4.11,31.900000000000002,1.3,260,0.18,965,2.7,124.31,27.52,10.9,0
2023-08-03T07:00:00.000,24086.85,12279,4.12,31.1,1.4000000000000001,262,0.18,965,2.7,128.39000000000001,29.34,11.200000000000001,0
2023-08-03T08:00:00.000,24091.93,12578.75,3.93,30.400000000000002,1.3,266,0.18,965,2.8000000000000003,128.67000000000002,31.11,11.4,0
2023-08-03T09:00:00.000,24377.27,12553.9,3.82,29.700000000000003,1.2000000000000002,270,0.18,965,2.8000000000000003,125.08,32.39,11.4,0
2023-08-03T10:00:00.000,24815.73,12855.93,3.77,29.400000000000002,1,272,0.18,966,2.7,118.3,32.51,11.200000000000001,0
2023-08-03T11:00:00.000,23836.3,13281.75,3.89,29.5,0.6000000000000001,268,0.18,966,2.7,109.26,32.09,11.100000000000001,0
2023-08-03T12:00:00.000,24189.13,13499.08,3.79,29.400000000000002,0.30000000000000004,182,0.18,966,2.6,98.73,32.37,11.200000000000001,0
2023-08-03T13:00:00.000,24649.13,13840.93,3.95,30.5,0.7000000000000001,156,0.18,967,2.6,87.04,30.94,11.4,0
2023-08-03T14:00:00.000,25538.72,14225.63,3.7,33.7,1.1,185,0.18,967,2.6,75.14,23.490000000000002,10,0
2023-08-03T15:00:00.000,24798.17,14073.88,3.63,37.2,1.4000000000000001,218,0.18,967,2.6,62.76,16.79,7.9,3
2023-08-03T16:00:00.000,23941.85,13436.95,3.83,39.400000000000006,2,221,0.18,967,2.6,50.27,15.26,8.200000000000001,0
2023-08-03T17:00:00.000,23183.2,13207.13,3.68,41,2.5,227,0.18,967,2.6,37.96,14.51,8.8,0
2023-08-03T18:00:00.000,21154.3,12528.68,3.9,42.300000000000004,2.9000000000000004,235,0.18,967,2.6,26.44,13.8,9,0
2023-08-03T19:00:00.000,20135.7,11931.58,3.96,43.2,3.2,244,0.18,966,2.6,17.72,13.24,9.1,0
2023-08-03T20:00:00.000,19227.6,11183.98,3.88,43.7,3.2,253,0.18,965,2.5,17.05,12.950000000000001,9.200000000000001,0
2023-08-03T21:00:00.000,18914.5,10517.77,4.04,43.900000000000006,3.2,260,0.18,964,2.4000000000000004,25.09,12.83,9.200000000000001,2
2023-08-03T22:00:00.000,21799.28,9901.25,3.81,43.7,3.1,265,0.18,963,2.3000000000000003,36.410000000000004,12.74,8.9,0
2023-08-03T23:00:00.000,21387.28,9399.2,4.07,43.1,3,267,0.18,963,2.3000000000000003,48.68,12.73,8.5,0
2023-08-04T00:00:00.000,20923.13,8884.54,4.09,42,2.8000000000000003,267,0.18,962,2.2,61.18,12.96,7.9,0
2023-08-04T01:00:00.000,20450.45,8703.15,4.06,40,1.9000000000000001,266,0.18,963,2.1,73.59,14.47,7.9,0
2023-08-04T02:00:00.000,20199.6,8603.08,4.02,35.9,1.1,265,0.18,963,2,85.62,19.13,8.8,0
2023-08-04T03:00:00.000,20261.22,8712.79,4.17,34.5,1.3,266,0.18,963,2,97.37,19.25,7.7,0
2023-08-04T04:00:00.000,20580.8,9190.97,4.24,33.4,1.4000000000000001,268,0.18,964,1.9000000000000001,108.08,18.78,6.5,0
2023-08-04T05:00:00.000,20952.9,10008.47,4.51,32.300000000000004,1.6,272,0.18,964,1.9000000000000001,117.39,18.18,5.1000000000000005,0
2023-08-04T06:00:00.000,21479.72,10633.67,4.49,31.1,1.6,277,0.18,964,1.8,124.56,18.02,4,0
2023-08-04T07:00:00.000,20284.68,10666.1,4.27,30.1,1.5,284,0.18,964,1.8,128.66,18.25,3.4000000000000004,0
2023-08-04T08:00:00.000,20655.55,11080.83,4.42,29.3,1.3,289,0.18,964,1.7000000000000002,128.93,18.91,3.2,0
2023-08-04T09:00:00.000,21912.2,11649.38,3.91,29,1.2000000000000002,290,0.18,964,1.7000000000000002,125.31,19.39,3.3000000000000003,0
2023-08-04T10:00:00.000,22965.72,12100.6,3.85,28.900000000000002,1,291,0.18,964,1.6,118.5,19.82,3.6,0
2023-08-04T11:00:00.000,21995.4,12558.4,3.91,28.8,0.7000000000000001,292,0.18,964,1.5,109.43,20.51,4,0
2023-08-04T12:00:00.000,22498.3,12745.65,3.87,28.700000000000003,0.2,308,0.18,964,1.5,98.88,21.95,4.9,0
2023-08-04T13:00:00.000,22425.15,12885.97,3.97,29.6,0.30000000000000004,118,0.18,965,1.5,87.17,22.22,5.800000000000001,0
2023-08-04T14:00:00.000,22503.5,13041.95,3.82,32.7,1.1,132,0.18,965,1.4000000000000001,75.25,17.080000000000002,4.5,0
2023-08-04T15:00:00.000,22348.47,13191.35,3.83,36.9,1.2000000000000002,178,0.18,966,1.4000000000000001,62.88,12.1,3,0
2023-08-04T16:00:00.000,22337.7,13112.42,3.73,40.1,1.8,192,0.18,966,1.4000000000000001,50.38,9.55,2.1,0
2023-08-04T17:00:00.000,22027.75,13233.4,3.76,41.800000000000004,2.2,197,0.18,966,1.5,38.08,8.9,2.3000000000000003,0
2023-08-04T18:00:00.000,20974.93,12755.42,3.79,43.1,2.3000000000000003,202,0.18,965,1.5,26.6,8.45,2.6,0
2023-08-04T19:00:00.000,20228.58,12231.95,3.85,44.1,2.3000000000000003,208,0.18,964,1.6,17.96,8.16,2.8000000000000003,0
2023-08-04T20:00:00.000,19769.4,11539.95,3.8,44.7,2.3000000000000003,216,0.18,963,1.6,17.31,8.13,3.2,0
2023-08-04T21:00:00.000,20217.4,10980.28,3.9,45.1,2.1,223,0.18,963,1.7000000000000002,25.29,8.21,3.6,0
2023-08-04T22:00:00.000,22919.2,10380.52,3.8,44.900000000000006,1.8,229,0.18,962,1.7000000000000002,36.58,8.48,3.9000000000000004,0
2023-08-04T23:00:00.000,21510.7,9669.38,3.65,44.300000000000004,1.4000000000000001,235,0.18,961,1.7000000000000002,48.83,8.81,4,0
2023-08-05T00:00:00.000,20843.42,9176.81,3.88,43.300000000000004,0.9,238,0.18,961,1.8,61.33,9.290000000000001,4.1000000000000005,0
2023-08-05T01:00:00.000,20496.92,8978.1,3.82,41.300000000000004,0.1,203,0.18,961,1.7000000000000002,73.75,12.72,7.1000000000000005,0
2023-08-05T02:00:00.000,20423.48,8965.88,4.1,38.6,0.6000000000000001,64,0.18,962,1.7000000000000002,85.78,14.43,6.800000000000001,0
2023-08-05T03:00:00.000,20036.88,8704.38,3.81,37.300000000000004,0.8,57,0.18,962,1.7000000000000002,97.56,14.82,6.2,0
2023-08-05T04:00:00.000,19949.85,8923.78,4.03,36.6,0.6000000000000001,43,0.18,963,1.7000000000000002,108.28,14.97,5.800000000000001,0
2023-08-05T05:00:00.000,20053.68,9511.09,4.09,35.9,0.4,349,0.18,963,1.8,117.62,15.1,5.300000000000001,0
2023-08-05T06:00:00.000,20095.7,9689.76,3.86,34.800000000000004,0.7000000000000001,304,0.18,963,1.9000000000000001,124.81,15.65,5,0
2023-08-05T07:00:00.000,19131.58,10287.63,3.92,33.300000000000004,0.9,292,0.18,963,2,128.92000000000002,16.38,4.4,0
2023-08-05T08:00:00.000,20224.27,11088.13,3.77,32.4,0.9,289,0.18,963,2.2,129.19,16.79,4,0
2023-08-05T09:00:00.000,21169.97,11514.8,3.7,32.1,0.6000000000000001,288,0.18,963,2.3000000000000003,125.55,17.02,4,0
2023-08-05T10:00:00.000,21502.1,11696.22,3.86,31.5,0.1,234,0.18,963,2.4000000000000004,118.71000000000001,17.84,4.2,0
2023-08-05T11:00:00.000,21946.45,11883.55,3.79,30.400000000000002,0.4,142,0.18,963,2.4000000000000004,109.61,18.330000000000002,3.7,0
2023-08-05T12:00:00.000,22523.35,12235.63,3.6,29.400000000000002,0.8,140,0.18,964,2.4000000000000004,99.03,19.31,3.6,0
2023-08-05T13:00:00.000,22927.78,12493.03,3.75,30.5,1,139,0.18,965,2.4000000000000004,87.29,18.650000000000002,4,0
2023-08-05T14:00:00.000,23159.82,12651.7,3.65,33.9,2,151,0.18,965,2.4000000000000004,75.37,13.43,2.1,0
2023-08-05T15:00:00.000,23189.7,12830.88,3.69,37.1,2.2,185,0.18,965,2.4000000000000004,62.99,10.05,0.5,0
2023-08-05T16:00:00.000,22860.53,12746.95,3.92,39.800000000000004,2.6,200,0.18,966,2.4000000000000004,50.49,8.67,0.5,0
2023-08-05T17:00:00.000,22450.53,12762.77,3.75,42,3,207,0.18,965,2.5,38.21,8.16,1.3,0
2023-08-05T18:00:00.000,21894.95,12399.32,3.84,43.800000000000004,3.3000000000000003,213,0.18,965,2.5,26.77,8.13,2.5,0
2023-08-05T19:00:00.000,21197.15,11695.17,3.89,45.2,3.3000000000000003,222,0.18,964,2.6,18.19,8.34,3.9000000000000004,0
2023-08-05T20:00:00.000,20208.03,11024.83,3.86,46.1,3.3000000000000003,234,0.18,963,2.6,17.57,8.58,5,0
2023-08-05T21:00:00.000,19619.78,10697.07,4.01,46.5,3.5,246,0.18,963,2.6,25.490000000000002,8.73,5.5,0
2023-08-05T22:00:00.000,18386.1,10100.31,4.01,46.300000000000004,3.7,256,0.18,962,2.5,36.75,8.75,5.4,0
2023-08-05T23:00:00.000,17950.63,9517.33,4.06,45.6,3.8000000000000003,263,0.18,962,2.4000000000000004,48.980000000000004,8.77,4.9,0
2023-08-06T00:00:00.000,17360.67,9284.09,4.15,44.400000000000006,3.8000000000000003,269,0.18,962,2.4000000000000004,61.480000000000004,8.97,4.4,0
2023-08-06T01:00:00.000,16670.75,8984.61,4.05,41.900000000000006,2.5,273,0.18,962,2.3000000000000003,73.91,10.24,4.4,0
2023-08-06T02:00:00.000,16372.95,8680.27,3.99,37.2,1.5,278,0.18,963,2.3000000000000003,85.95,13.76,5,0
2023-08-06T03:00:00.000,16231.42,8714.97,4.07,35.7,1.4000000000000001,277,0.18,963,2.3000000000000003,97.74000000000001,14.66,4.7,0
2023-08-06T04:00:00.000,16440.85,8722.81,4.13,34.6,1.5,272,0.18,964,2.3000000000000003,108.49000000000001,15.3,4.5,0
2023-08-06T05:00:00.000,16606,9140.85,4.12,33.5,1.4000000000000001,270,0.18,964,2.4000000000000004,117.86,16.05,4.3,0
2023-08-06T06:00:00.000,17122.35,9472.54,4.05,32.4,1.3,272,0.18,964,2.4000000000000004,125.07000000000001,16.96,4.2,0
2023-08-06T07:00:00.000,18226.53,10087.97,3.96,31.5,1.2000000000000002,280,0.18,964,2.4000000000000004,129.2,17.81,4.2,0
2023-08-06T08:00:00.000,18937.63,10743.78,3.98,31.3,1.1,294,0.18,964,2.3000000000000003,129.46,17.830000000000002,4,0
2023-08-06T09:00:00.000,20156.8,11599.68,3.89,31.200000000000003,1,312,0.18,964,2.2,125.79,17.77,3.9000000000000004,0
2023-08-06T10:00:00.000,21037.95,11774.13,3.75,31.3,0.8,332,0.18,964,2.2,118.92,17.580000000000002,3.8000000000000003,0
2023-08-06T11:00:00.000,21967.8,12047.95,3.67,31.3,0.5,3,0.18,965,2.1,109.79,17.77,4,0
2023-08-06T12:00:00.000,22489.93,12240.23,3.61,30.8,0.4,118,0.18,966,2.1,99.18,18.330000000000002,4,0
2023-08-06T13:00:00.000,22939.65,12466.63,3.73,30.900000000000002,1,159,0.18,967,2.1,87.42,19.54,5,0
2023-08-06T14:00:00.000,24113.25,13187.48,3.45,33.9,2.6,195,0.18,968,2.2,75.49,17.46,5.800000000000001,0
2023-08-06T15:00:00.000,24879.6,13670.05,3.51,36.5,3.4000000000000004,219,0.18,968,2.3000000000000003,63.1,17.87,8.3,0
2023-08-06T16:00:00.000,25445.55,14103.33,3.56,38.7,3.1,226,0.18,969,2.5,50.61,16.69,9,0
2023-08-06T17:00:00.000,25615.8,14234.9,3.37,40.6,2.9000000000000004,229,0.18,968,2.7,38.33,15.41,9.4,0
2023-08-06T18:00:00.000,25850.28,14300.73,3.48,42.300000000000004,2.9000000000000004,233,0.18,968,3,26.93,14.540000000000001,9.8,0
2023-08-06T19:00:00.000,25789.95,13926.53,3.51,43.6,3.2,238,0.18,967,3.2,18.44,14.18,10.5,0
2023-08-06T20:00:00.000,25595.67,13564.38,3.39,44.400000000000006,3.5,244,0.18,966,3.4000000000000004,17.84,14.39,11.3,3
2023-08-06T21:00:00.000,24842.3,13177.52,3.55,44.800000000000004,3.8000000000000003,250,0.18,966,3.5,25.71,14.950000000000001,12.200000000000001,0
2023-08-06T22:00:00.000,24033.33,12767.15,3.48,44.6,4,254,0.18,965,3.7,36.92,15.94,13,2
2023-08-06T23:00:00.000,23174.6,12236.15,3.59,43.900000000000006,4.2,257,0.18,965,3.9000000000000004,49.14,17.25,13.700000000000001,3
2023-08-07T00:00:00.000,22855.28,11842.92,3.71,42.7,4.3,258,0.18,965,4,61.64,18.990000000000002,14.200000000000001,8
2023-08-07T01:00:00.000,22464,11631.45,3.72,41.1,3.9000000000000004,258,0.18,965,4.1000000000000005,74.07000000000001,21.31,14.700000000000001,3
2023-08-07T02:00:00.000,22319.83,11726.68,3.81,38.800000000000004,2.7,257,0.18,965,4.1000000000000005,86.12,25.060000000000002,15.3,3
2023-08-07T03:00:00.000,22388.97,11780.75,3.73,37.6,2.6,257,0.18,966,4.2,97.94,27.41,15.700000000000001,3
2023-08-07T04:00:00.000,23227.08,12631.38,3.83,36.7,2.7,256,0.18,967,4.3,108.71000000000001,28.95,15.700000000000001,5
2023-08-07T05:00:00.000,24903.95,14337.85,3.91,35.800000000000004,2.7,256,0.18,967,4.5,118.09,30.1,15.600000000000001,8
2023-08-07T06:00:00.000,27277.55,15197.92,3.79,34.7,2.2,261,0.18,967,4.5,125.34,30.89,15,8
2023-08-07T07:00:00.000,27661.35,15442.45,3.89,33.7,1.6,272,0.18,967,4.5,129.47,30.64,14.100000000000001,8
2023-08-07T08:00:00.000,28145.7,15649.15,3.73,32.800000000000004,1.2000000000000002,283,0.18,967,4.4,129.73,30,13,7
2023-08-07T09:00:00.000,29011.9,15902.68,3.64,32.1,0.9,292,0.18,967,4.2,126.04,30.17,12.4,8
2023-08-07T10:00:00.000,29196.68,15833.75,3.6,31.3,0.8,297,0.18,967,3.9000000000000004,119.13,31.720000000000002,12.5,8
2023-08-07T11:00:00.000,26528.82,15659.73,3.49,31,0.7000000000000001,303,0.18,968,3.7,109.97,32.99,12.8,8
2023-08-07T12:00:00.000,26428.1,15699.3,3.71,31,0.4,313,0.18,968,3.6,99.34,34.08,13.3,8
2023-08-07T13:00:00.000,26477.4,15712.97,3.52,32,0.2,230,0.18,969,3.5,87.54,34.15,14.3,0
2023-08-07T14:00:00.000,26156,15318.42,3.54,34,2.1,219,0.18,970,3.5,75.61,36.68,17.1,0
2023-08-07T15:00:00.000,25818.4,15200.28,3.77,36.1,2.9000000000000004,225,0.18,970,3.6,63.21,33.07,17.3,0
2023-08-07T16:00:00.000,25431.52,15108.02,3.69,38.300000000000004,3.1,227,0.18,970,3.7,50.72,27.810000000000002,16.5,0
2023-08-07T17:00:00.000,24901.65,15141,3.58,40.2,3.5,226,0.18,970,3.8000000000000003,38.46,24.04,15.8,0
2023-08-07T18:00:00.000,24355.08,14974.05,3.65,41.800000000000004,3.9000000000000004,227,0.18,970,3.9000000000000004,27.1,21.46,15.4,0
2023-08-07T19:00:00.000,23999.83,14481.93,3.67,43,4,234,0.18,969,3.9000000000000004,18.68,19.76,15.100000000000001,0
2023-08-07T20:00:00.000,23061.38,14052.08,3.7,43.7,4.2,245,0.18,968,3.9000000000000004,18.11,18.87,14.9,0
2023-08-07T21:00:00.000,23420.47,13439.05,3.76,44,4.4,252,0.18,967,3.9000000000000004,25.92,18.53,14.9,0
2023-08-07T22:00:00.000,27808.28,12737.4,3.78,43.800000000000004,4.6000000000000005,256,0.18,966,3.8000000000000003,37.1,18.72,14.9,0
2023-08-07T23:00:00.000,26837.65,11892.27,3.9,43.2,4.6000000000000005,260,0.18,965,3.8000000000000003,49.31,19.27,14.8,0
2023-08-08T00:00:00.000,25486.13,11260.88,3.96,42.2,4.4,263,0.18,965,3.8000000000000003,61.800000000000004,20.16,14.700000000000001,0
2023-08-08T01:00:00.000,24486.6,10890.27,4.02,40.6,3.7,265,0.18,965,3.9000000000000004,74.24,21.650000000000002,14.5,0
2023-08-08T02:00:00.000,24149.28,10936.8,3.99,37.800000000000004,1.8,269,0.18,965,3.9000000000000004,86.29,24.650000000000002,14.200000000000001,0
2023-08-08T03:00:00.000,24021.48,10993.75,3.93,36.6,1.7000000000000002,270,0.18,965,3.8000000000000003,98.13,25.810000000000002,13.9,0
2023-08-08T04:00:00.000,24189.32,11404.48,3.99,35.9,2.1,266,0.18,966,3.7,108.93,26.7,13.8,3
2023-08-08T05:00:00.000,25273.35,12572.3,3.99,35.2,2.6,261,0.18,966,3.6,118.34,27.98,13.9,8
2023-08-08T06:00:00.000,27438.28,14021.35,4.36,34.300000000000004,2.7,255,0.18,967,3.7,125.60000000000001,29.97,14.200000000000001,5
2023-08-08T07:00:00.000,25511.57,14065.88,4.18,33.1,2,250,0.18,967,3.7,129.76,32.74,14.600000000000001,7
2023-08-08T08:00:00.000,26460.28,14678.05,3.74,32.1,1.4000000000000001,243,0.18,967,3.9000000000000004,130,36.03,15.200000000000001,8
2023-08-08T09:00:00.000,28185.88,14858.98,3.71,31.6,1.1,228,0.18,967,4,126.29,39.63,16.2,8
2023-08-08T10:00:00.000,27478.07,14713.58,3.69,31.200000000000003,1,208,0.18,967,4.2,119.35000000000001,42.63,17,3
2023-08-08T11:00:00.000,25734.63,14821.7,3.52,30.8,1,194,0.18,968,4.3,110.15,45.39,17.6,3
2023-08-08T12:00:00.000,25794.02,14947.35,3.51,30.5,1,186,0.18,968,4.4,99.49000000000001,47.42,18.1,8
2023-08-08T13:00:00.000,25959.92,15030.08,3.56,31.6,1.8,188,0.18,968,4.4,87.67,45.730000000000004,18.5,8
2023-08-08T14:00:00.000,26105.47,15321.83,3.61,33.4,2.2,208,0.18,968,4.5,75.73,39.88,17.900000000000002,5
2023-08-08T15:00:00.000,26112.5,15435.35,3.49,35.6,2.7,208,0.18,969,4.6000000000000005,63.32,32.230000000000004,16.5,3
2023-08-08T16:00:00.000,25837.75,15337.22,3.46,37,3.2,211,0.18,969,4.6000000000000005,50.84,28.650000000000002,15.8,0
2023-08-08T17:00:00.000,25304.63,15138.25,3.67,38.5,3.4000000000000004,219,0.18,969,4.6000000000000005,38.6,25.64,15.4,0
2023-08-08T18:00:00.000,24253.35,14512.82,3.63,40.1,3.6,230,0.18,968,4.6000000000000005,27.28,22.88,14.9,0
2023-08-08T19:00:00.000,23632.65,14145.27,3.64,41.300000000000004,3.8000000000000003,239,0.18,967,4.5,18.93,21.09,14.700000000000001,0
2023-08-08T20:00:00.000,23160.85,13615.77,3.9,42.1,4,245,0.18,966,4.4,18.39,19.96,14.5,0
2023-08-08T21:00:00.000,23571.45,13092.72,3.89,42.6,4.2,250,0.18,965,4.2,26.150000000000002,19.150000000000002,14.200000000000001,0
2023-08-08T22:00:00.000,26215.2,12188.1,4.01,42.5,4.4,251,0.18,964,4,37.29,18.68,13.8,0
2023-08-08T23:00:00.000,25340.42,11415.8,3.97,42,4.4,251,0.18,964,3.8000000000000003,49.480000000000004,18.57,13.3,0
2023-08-09T00:00:00.000,24504.5,10865.23,4.05,40.900000000000006,4.2,250,0.18,964,3.7,61.97,19.13,12.8,0
2023-08-09T01:00:00.000,23913.63,10742.7,4.03,39.300000000000004,3.4000000000000004,249,0.18,964,3.5,74.41,20.47,12.600000000000001,0
2023-08-09T02:00:00.000,23759.3,10771,3.94,36,1.5,247,0.18,964,3.4000000000000004,86.47,24.88,12.8,0
2023-08-09T03:00:00.000,23280.05,10812.38,4.05,34.6,1.4000000000000001,237,0.18,964,3.5,98.34,27.560000000000002,13.200000000000001,0
2023-08-09T04:00:00.000,23832.95,11423.8,4.05,33.6,1.3,225,0.18,965,3.6,109.15,30.32,13.8,3
2023-08-09T05:00:00.000,24948.93,12625.63,4.03,32.6,1.3,215,0.18,965,3.8000000000000003,118.59,33.35,14.4,8
2023-08-09T06:00:00.000,25830.45,13178.78,4.12,31.700000000000003,1.3,207,0.18,965,4,125.88000000000001,36.24,14.9,8
2023-08-09T07:00:00.000,23612.18,13161.65,4.13,30.900000000000002,1.2000000000000002,196,0.18,965,4.1000000000000005,130.04,38.800000000000004,15.3,8
2023-08-09T08:00:00.000,24819.3,13720.45,3.82,30.6,1.1,173,0.18,965,4.3,130.28,40.65,15.700000000000001,5
2023-08-09T09:00:00.000,26317.28,14310.08,3.63,30.3,1.2000000000000002,145,0.18,965,4.4,126.54,43.09,16.400000000000002,5
2023-08-09T10:00:00.000,27281.43,14633.75,3.55,30,1,132,0.18,965,4.5,119.56,46.61,17.3,8
2023-08-09T11:00:00.000,25774.83,14891.3,3.69,29.6,0.8,125,0.18,965,4.5,110.33,50.75,18.3,8
2023-08-09T12:00:00.000,25929.43,14937.5,3.85,29.200000000000003,0.7000000000000001,114,0.18,966,4.4,99.65,53.9,18.900000000000002,8
2023-08-09T13:00:00.000,25921.65,15284.17,3.63,29.900000000000002,1.3,105,0.18,966,4.3,87.8,51.56,18.8,3
2023-08-09T14:00:00.000,26005.2,15165.17,3.71,32.5,1,118,0.18,966,4.2,75.85000000000001,38.99,16.8,3
2023-08-09T15:00:00.000,25813.53,15111.67,3.72,35.4,0.7000000000000001,175,0.18,966,4.1000000000000005,63.440000000000005,29.54,15,0
2023-08-09T16:00:00.000,25442.15,14903.18,3.57,37.5,1.5,207,0.18,966,4.1000000000000005,50.95,25.45,14.4,0
2023-08-09T17:00:00.000,24864,14985.77,3.69,39.2,2.4000000000000004,217,0.18,966,4.1000000000000005,38.730000000000004,23.13,14.4,0
2023-08-09T18:00:00.000,24270.33,14485.9,3.73,40.6,3,225,0.18,965,4.1000000000000005,27.45,21.59,14.5,0
2023-08-09T19:00:00.000,23612.43,13843.55,3.74,41.6,3.3000000000000003,234,0.18,965,4.1000000000000005,19.19,20.69,14.600000000000001,0
2023-08-09T20:00:00.000,21907.55,13346.97,3.81,42.2,3.6,242,0.18,964,4.2,18.67,20.27,14.8,0
2023-08-09T21:00:00.000,20200.85,12717.4,3.83,42.5,3.9000000000000004,248,0.18,963,4.1000000000000005,26.38,19.93,14.8,0
2023-08-09T22:00:00.000,26324.9,11998.85,3.84,42.5,4.1000000000000005,254,0.18,963,4,37.480000000000004,19.47,14.4,1
2023-08-09T23:00:00.000,25757.78,11742.98,3.76,41.900000000000006,4.3,258,0.18,962,4,49.660000000000004,19.36,13.8,1
2023-08-10T00:00:00.000,24814.07,11161.05,3.79,40.900000000000006,4.2,260,0.18,962,3.9000000000000004,62.14,19.52,13.200000000000001,0
2023-08-10T01:00:00.000,24481.72,11066,3.99,39.300000000000004,3.6,261,0.18,962,3.7,74.59,20.26,12.4,0
2023-08-10T02:00:00.000,23984.03,10698.58,4.02,36.5,1.8,262,0.18,963,3.6,86.65,23.14,12.100000000000001,0
2023-08-10T03:00:00.000,24214.13,11191.88,3.88,35.300000000000004,1.4000000000000001,261,0.18,963,3.6,98.54,24.1,11.700000000000001,0
2023-08-10T04:00:00.000,24276.42,11716.17,4.03,34.300000000000004,1.3,260,0.18,964,3.6,109.38,24.93,11.4,7
2023-08-10T05:00:00.000,24574.15,12205.53,4.1,33.4,1.2000000000000002,258,0.18,964,3.6,118.84,25.63,11.100000000000001,8
2023-08-10T06:00:00.000,25097.27,12835.63,4.14,32.6,1.3,256,0.18,964,3.6,126.16,26.25,10.8,7
2023-08-10T07:00:00.000,22411.85,12605.72,4.06,31.700000000000003,1.4000000000000001,252,0.18,964,3.6,130.33,27.240000000000002,10.5,8
2023-08-10T08:00:00.000,18868.4,13376.25,4.04,30.900000000000002,1.4000000000000001,249,0.18,963,3.6,130.56,28.73,10.700000000000001,8
2023-08-10T09:00:00.000,16038.97,13944.23,3.8,30,1.2000000000000002,241,0.18,963,3.7,126.79,31.44,11.200000000000001,8
2023-08-10T10:00:00.000,16442.85,14163.75,3.83,29.3,1.1,226,0.18,964,3.7,119.78,34.08,11.9,3
2023-08-10T11:00:00.000,16490.67,14470.77,3.78,28.700000000000003,1.1,208,0.18,964,3.8000000000000003,110.51,36.84,12.5,5
2023-08-10T12:00:00.000,16566.38,14420.75,3.75,28.200000000000003,1.1,188,0.18,965,4,99.8,39.25,13,8
2023-08-10T13:00:00.000,16944.6,14430.35,3.76,30,2,171,0.18,966,4.1000000000000005,87.92,36.37,13.5,8
2023-08-10T14:00:00.000,16968.63,14385.95,3.88,32.800000000000004,2.6,185,0.18,966,4.1000000000000005,75.97,33.07,14.5,3
2023-08-10T15:00:00.000,16805.93,14529.15,3.71,35.4,2.5,186,0.18,967,4.2,63.550000000000004,28.02,14.100000000000001,0
2023-08-10T16:00:00.000,16629.42,14468.75,3.71,37.2,2.5,185,0.18,967,4.1000000000000005,51.07,25.21,14,8
2023-08-10T17:00:00.000,16106.17,14367.58,3.57,38.6,2.7,190,0.18,966,4.1000000000000005,38.86,23.38,14,8
2023-08-10T18:00:00.000,15481.2,14210.52,3.76,39.800000000000004,3,196,0.18,966,4.1000000000000005,27.63,21.8,13.9,8
